campagne.x	staal	datum.x	fractie	soort	aantal	AFDW	jaar	staalcode	campagne.y	tidaal	datum.y	real_X	real_Y	Z	geomorf	ecotoop_werkelijk	SalZone	Vallei_deel	Omessegment	KRWzone	ecotoop_gepland
SP18	DD18_09	1536537600	500	31	0	0	1	9	1	1	1536537600	136327.549	197870.233	0.818	6	4	6	5	6	5	5
SP18	DD18_10	1536883200	1000	31	0	0	1	9	1	1	1536883200	137102.054	197128.575	-0.258	18	4	6	5	6	5	5
SP18	DD18_10	1536883200	500	31	0	0	1	9	1	1	1536883200	137102.054	197128.575	-0.258	18	4	6	5	6	5	5
SP18	DD18_11	1536278400	1000	31	0	0	1	9	1	1	1536278400	137394.661	195528.758	0.194	15	4	6	5	6	5	5
SP18	DD18_11	1536278400	500	43	0	3e-04	1	9	1	1	1536278400	137394.661	195528.758	0.194	15	4	6	5	6	5	5
SP18	DD18_11	1536278400	500	53	6	4e-04	1	9	1	1	1536278400	137394.661	195528.758	0.194	15	4	6	5	6	5	5
SP18	DD18_12	1536192000	1000	53	3	7e-04	1	9	1	1	1536278400	137318.667	195067.856	0.749	15	4	6	5	6	5	5
SP18	DD18_12	1536192000	500	53	9	0.001	1	9	1	1	1536278400	137318.667	195067.856	0.749	15	4	6	5	6	5	5
SP18	DD18_13	1536537600	1000	31	0	0	1	9	1	1	1536537600	136636.52	191424.861	2.075	5	2	6	5	6	5	3
SP18	DD18_13	1536537600	500	31	0	0	1	9	1	1	1536537600	136636.52	191424.861	2.075	5	2	6	5	6	5	3
SP18	DD18_14	1536537600	1000	53	2	9e-04	1	9	1	1	1536537600	137196.743	195784.059	3.801	14	2	6	5	6	5	3
SP18	DD18_14	1536537600	500	53	2	3e-04	1	9	1	1	1536537600	137196.743	195784.059	3.801	14	2	6	5	6	5	3
SP18	DD18_15	1536537600	1000	25	1	0.0016	1	9	1	1	1536537600	137267.679	193131.744	1.983	5	2	6	5	6	5	3
SP18	DD18_15	1536537600	1000	53	2	9e-04	1	9	1	1	1536537600	137267.679	193131.744	1.983	5	2	6	5	6	5	3
SP18	DD18_15	1536537600	500	53	6	6e-04	1	9	1	1	1536537600	137267.679	193131.744	1.983	5	2	6	5	6	5	3
SP18	DD18_17	1536278400	500	31	0	0	1	9	1	2	1536278400	132767.6496	192218.3498	-3.808403	15	7	6	5	7	5	8
SP18	DD18_17	1536278400	1000	49	1	0	1	9	1	2	1536278400	132767.6496	192218.3498	-3.808403	15	7	6	5	7	5	8
SP18	DD18_17	1536278400	1000	53	1	4e-04	1	9	1	2	1536278400	132767.6496	192218.3498	-3.808403	15	7	6	5	7	5	8
SP18	DD18_18	1535328000	1000	53	2	4e-04	1	9	1	2	1535328000	137800.2514	194150.5663	-9.932067	15	5	6	5	6	5	8
SP18	DD18_18	1535328000	500	53	7	6e-04	1	9	1	2	1535328000	137800.2514	194150.5663	-9.932067	15	5	6	5	6	5	8
SP18	DD18_20	1535328000	1000	31	0	0	1	9	1	2	1535328000	137740.2787	193480.6606	-14.259552	18	5	6	5	6	5	8
SP18	DD18_20	1535328000	500	53	7	5e-04	1	9	1	2	1535328000	137740.2787	193480.6606	-14.259552	18	5	6	5	6	5	8
SP18	DD18_21	1536278400	1000	31	0	0	1	9	1	2	1536278400	133370.7409	193535.5708	-2.130965	18	1	6	5	7	5	6
SP18	DD18_21	1536278400	500	31	0	0	1	9	1	2	1536278400	133370.7409	193535.5708	-2.130965	18	1	6	5	7	5	6
SP18	DD18_23	1538006400	1000	53	2	0.0028	1	9	1	2	1535328000	137906.364	193710.7805	-12.832352	18	5	6	5	6	5	6
SP18	DD18_23	1538006400	500	53	3	6e-04	1	9	1	2	1535328000	137906.364	193710.7805	-12.832352	18	5	6	5	6	5	6
SP18	DD18_24	1536278400	1000	31	0	0	1	9	1	2	1536278400	133400.3586	193852.3123	-3.764402	18	5	6	5	7	5	6
SP18	DD18_24	1536278400	500	31	0	0	1	9	1	2	1536278400	133400.3586	193852.3123	-3.764402	18	5	6	5	7	5	6
SP18	DD18_25	1536278400	1000	31	0	0	1	9	1	2	1536278400	137215.1183	195014.5874	-6.48473	17	5	6	5	6	5	6
SP18	DD18_25	1536278400	500	31	0	0	1	9	1	2	1536278400	137215.1183	195014.5874	-6.48473	17	5	6	5	6	5	6
SP18	DD18_26	1536278400	1000	31	0	0	1	9	1	2	1536278400	133334.2507	193460.707	-0.181096	6	1	6	5	7	5	1
SP18	DD18_26	1536278400	500	31	0	0	1	9	1	2	1536278400	133334.2507	193460.707	-0.181096	6	1	6	5	7	5	1
SP18	DD18_27	1536278400	1000	53	2	5e-04	1	9	1	2	1536278400	133099.5873	192689.8502	0.024635	NA	1	6	5	7	5	1
SP18	DD18_27	1536278400	500	53	1	0	1	9	1	2	1536278400	133099.5873	192689.8502	0.024635	NA	1	6	5	7	5	1
SP18	DD18_28	1536278400	1000	31	0	0	1	9	1	2	1536278400	131884.0131	191981.1549	-4.434643	18	1	6	5	7	5	1
SP18	DD18_28	1536278400	500	31	0	0	1	9	1	2	1536278400	131884.0131	191981.1549	-4.434643	18	1	6	5	7	5	1
SP18	DD18_29	1536278400	1000	31	0	0	1	9	1	2	1536278400	134076.3372	194130.0053	-2.49449	18	1	6	5	7	5	1
SP18	DD18_29	1536278400	500	31	0	0	1	9	1	2	1536278400	134076.3372	194130.0053	-2.49449	18	1	6	5	7	5	1
SP18	DD18_30	1536278400	1000	31	0	0	1	9	1	2	1536278400	137986.932	193712.9352	-6.383368	4	1	6	5	6	5	1
SP18	DD18_30	1536278400	500	31	0	0	1	9	1	2	1536278400	137986.932	193712.9352	-6.383368	4	1	6	5	6	5	1
SP19	DD19_01	1568073600	500	52	444	0.015	2	10	4	1	1568073600	134814.756	194268.385	4.211	9	3	6	5	7	5	NA
SP19	DD19_01	1568073600	1000	52	69	0.0036	2	10	4	1	1568073600	134814.756	194268.385	4.211	9	3	6	5	7	5	NA
SP19	DD19_02	1568332800	1000	52	78	0.011	2	10	4	1	1568332800	134593.466	193441.959	4.474	9	3	6	5	7	5	NA
SP19	DD19_02	1568332800	500	52	124	0.0086	2	10	4	1	1568332800	134593.466	193441.959	4.474	9	3	6	5	7	5	NA
SP19	DD19_03	1568678400	500	52	176	0.0158	2	10	4	1	1568678400	138205.141	194173.937	4.844	9	3	6	5	6	5	NA
SP19	DD19_03	1568678400	1000	52	46	0.0105	2	10	4	1	1568678400	138205.141	194173.937	4.844	9	3	6	5	6	5	NA
SP19	DD19_03	1568678400	500	10	3	8e-04	2	10	4	1	1568678400	138205.141	194173.937	4.844	9	3	6	5	6	5	NA
SP19	DD19_04	1568246400	500	52	27	0.001	2	10	4	1	1568246400	136350.947	198117.43	4.444	9	3	6	5	6	5	NA
SP19	DD19_04	1568246400	500	47	1	6e-04	2	10	4	1	1568246400	136350.947	198117.43	4.444	9	3	6	5	6	5	NA
SP19	DD19_04	1568246400	1000	52	4	4e-04	2	10	4	1	1568246400	136350.947	198117.43	4.444	9	3	6	5	6	5	NA
SP19	DD19_04	1568246400	500	23	1	1e-04	2	10	4	1	1568246400	136350.947	198117.43	4.444	9	3	6	5	6	5	NA
SP19	DD19_04	1568246400	500	49	1	0	2	10	4	1	1568246400	136350.947	198117.43	4.444	9	3	6	5	6	5	NA
SP19	DD19_05	1568332800	1000	52	14	0.0031	2	10	4	1	1568678400	136177.366	191556.083	1.629	11	6	6	5	6	5	NA
SP19	DD19_05	1568332800	500	52	24	0.0028	2	10	4	1	1568678400	136177.366	191556.083	1.629	11	6	6	5	6	5	NA
SP19	DD19_06	1568332800	1000	52	21	0.0047	2	10	4	1	1568332800	134807.383	193271.248	2.927	9	6	6	5	7	5	NA
SP19	DD19_06	1568332800	500	52	61	0.0042	2	10	4	1	1568332800	134807.383	193271.248	2.927	9	6	6	5	7	5	NA
SP19	DD19_07	1568678400	1000	52	55	0.0077	2	10	4	1	1568678400	137307.295	194769.083	2.453	9	6	6	5	6	5	NA
SP19	DD19_07	1568678400	500	52	83	0.0046	2	10	4	1	1568678400	137307.295	194769.083	2.453	9	6	6	5	6	5	NA
SP19	DD19_08	1567555200	500	52	11	0.0013	2	10	4	1	1567555200	136482.473	197648.121	1.247	8	6	6	5	6	5	NA
SP19	DD19_08	1567555200	1000	52	1	2e-04	2	10	4	1	1567555200	136482.473	197648.121	1.247	8	6	6	5	6	5	NA
SP19	DD19_09	1567555200	500	52	10	0.0011	2	10	4	1	1567555200	137542.279	196641.562	0.911	9	4	6	5	6	5	NA
SP19	DD19_09	1567555200	1000	31	0	0	2	10	4	1	1567555200	137542.279	196641.562	0.911	9	4	6	5	6	5	NA
SP19	DD19_10	1570060800	1000	52	8	0.0015	2	10	4	1	1570060800	137281.344	197253.91	0.851	9	4	6	5	6	5	NA
SP19	DD19_10	1570060800	500	52	7	7e-04	2	10	4	1	1570060800	137281.344	197253.91	0.851	9	4	6	5	6	5	NA
SP19	DD19_11	1570060800	1000	52	3	7e-04	2	10	4	1	1570147200	136577.331	197320.13	0.929	9	4	6	5	6	5	NA
SP19	DD19_11	1570060800	500	52	5	4e-04	2	10	4	1	1570147200	136577.331	197320.13	0.929	9	4	6	5	6	5	NA
SP19	DD19_12	1568332800	500	5	1	2e-04	2	10	4	1	1568332800	136487.215	198888.576	0.028	13	4	6	5	6	5	NA
SP19	DD19_12	1568332800	1000	31	0	0	2	10	4	1	1568332800	136487.215	198888.576	0.028	13	4	6	5	6	5	NA
SP19	DD19_13	1568160000	1000	52	2	4e-04	2	10	4	1	1568160000	135673.64	192156.188	2.691	11	2	6	5	7	5	NA
SP19	DD19_13	1568160000	500	52	6	4e-04	2	10	4	1	1568160000	135673.64	192156.188	2.691	11	2	6	5	7	5	NA
SP19	DD19_14	1568160000	1000	52	12	0.0017	2	10	4	1	1568160000	135460.949	192653.257	2.22	11	2	6	5	7	5	NA
SP19	DD19_14	1568160000	500	52	26	0.001	2	10	4	1	1568160000	135460.949	192653.257	2.22	11	2	6	5	7	5	NA
SP19	DD19_15	1568073600	1000	52	8	0.0015	2	10	4	1	1568073600	137164.964	192916.826	1.87	11	2	6	5	6	5	NA
SP19	DD19_15	1568073600	500	52	10	9e-04	2	10	4	1	1568073600	137164.964	192916.826	1.87	11	2	6	5	6	5	NA
SP19	DD19_16	1569196800	500	52	0	2e-04	2	10	4	2	1569196800	137717.14735	194169.009636	NA	9	7	6	5	6	5	NA
SP19	DD19_16	1569196800	1000	31	0	0	2	10	4	2	1569196800	137717.14735	194169.009636	NA	9	7	6	5	6	5	NA
SP19	DD19_17	1569196800	1000	43	0	0.0056	2	10	4	2	1569196800	137261.540825	194818.896793	NA	7	7	6	5	6	5	NA
SP19	DD19_17	1569196800	500	52	4	0.0015	2	10	4	2	1569196800	137261.540825	194818.896793	NA	7	7	6	5	6	5	NA
SP19	DD19_17	1569196800	1000	52	0	0	2	10	4	2	1569196800	137261.540825	194818.896793	NA	7	7	6	5	6	5	NA
SP19	DD19_18	1569196800	500	52	11	0.0011	2	10	4	2	1569196800	137304.814928	195173.79471	NA	8	7	6	5	6	5	NA
SP19	DD19_18	1569196800	1000	52	5	9e-04	2	10	4	2	1569196800	137304.814928	195173.79471	NA	8	7	6	5	6	5	NA
SP19	DD19_19	1569196800	1000	43	2	0.007	2	10	4	2	1569196800	137365.704405	195483.359127	NA	9	7	6	5	6	5	NA
SP19	DD19_19	1569196800	500	43	0	6e-04	2	10	4	2	1569196800	137365.704405	195483.359127	NA	9	7	6	5	6	5	NA
SP19	DD19_19	1569196800	500	52	3	3e-04	2	10	4	2	1569196800	137365.704405	195483.359127	NA	9	7	6	5	6	5	NA
SP19	DD19_20	1569196800	1000	31	0	0	2	10	4	2	1569196800	136397.270467	197674.173309	NA	9	7	6	5	6	5	NA
SP19	DD19_20	1569196800	500	31	0	0	2	10	4	2	1569196800	136397.270467	197674.173309	NA	9	7	6	5	6	5	NA
SP19	DD19_21	1569196800	1000	31	0	0	2	10	4	2	1569196800	131476.351519	191642.728529	NA	9	5	6	5	7	5	NA
SP19	DD19_21	1569196800	500	31	0	0	2	10	4	2	1569196800	131476.351519	191642.728529	NA	9	5	6	5	7	5	NA
SP19	DD19_22	1569196800	1000	43	1	0.0021	2	10	4	2	1569196800	137366.796379	193093.521196	NA	13	5	6	5	6	5	NA
SP19	DD19_22	1569196800	1000	5	7	0.0012	2	10	4	2	1569196800	137366.796379	193093.521196	NA	13	5	6	5	6	5	NA
SP19	DD19_22	1569196800	500	31	0	0	2	10	4	2	1569196800	137366.796379	193093.521196	NA	13	5	6	5	6	5	NA
SP19	DD19_23	1569196800	500	5	2	7e-04	2	10	4	2	1569196800	137285.674872	195404.012626	NA	13	5	6	5	6	5	NA
SP19	DD19_23	1569196800	1000	31	0	0	2	10	4	2	1569196800	137285.674872	195404.012626	NA	13	5	6	5	6	5	NA
SP19	DD19_24	1569196800	1000	31	0	0	2	10	4	2	1569196800	137278.248491	195606.61142	NA	13	5	6	5	6	5	NA
SP19	DD19_24	1569196800	500	31	0	0	2	10	4	2	1569196800	137278.248491	195606.61142	NA	13	5	6	5	6	5	NA
SP19	DD19_25	1569196800	1000	31	0	0	2	10	4	2	1569196800	137458.006137	196412.509256	NA	13	5	6	5	6	5	NA
SP19	DD19_25	1569196800	500	31	0	0	2	10	4	2	1569196800	137458.006137	196412.509256	NA	13	5	6	5	6	5	NA
SP19	DD19_27	1569196800	1000	31	0	0	2	10	4	2	1569196800	135011.826967	193372.521519	NA	13	1	6	5	7	5	NA
SP19	DD19_27	1569196800	500	31	0	0	2	10	4	2	1569196800	135011.826967	193372.521519	NA	13	1	6	5	7	5	NA
SP19	DD19_28	1569196800	1000	31	0	0	2	10	4	2	1569196800	137696.828409	194294.763596	NA	13	1	6	5	6	5	NA
SP19	DD19_28	1569196800	500	31	0	0	2	10	4	2	1569196800	137696.828409	194294.763596	NA	13	1	6	5	6	5	NA
SP19	DD19_29	1569196800	500	5	5	0	2	10	4	2	1569196800	136250.420307	198421.262881	NA	13	1	6	5	6	5	NA
SP19	DD19_29	1569196800	1000	31	0	0	2	10	4	2	1569196800	136250.420307	198421.262881	NA	13	1	6	5	6	5	NA
SP19	DD19_30	1569196800	1000	31	0	0	2	10	4	2	1569196800	136212.799109	198472.098731	NA	13	1	6	5	6	5	NA
SP19	DD19_30	1569196800	500	31	0	0	2	10	4	2	1569196800	136212.799109	198472.098731	NA	13	1	6	5	6	5	NA
SP18	DG18_01	1536019200	500	49	48	0	1	11	1	1	1536019200	121678.493	189953.918	3.896	18	3	5	5	9	4	4
SP18	DG18_01	1536019200	1000	53	2	0.0013	1	11	1	1	1536019200	121678.493	189953.918	3.896	18	3	5	5	9	4	4
SP18	DG18_01	1536019200	500	53	12	0.0044	1	11	1	1	1536019200	121678.493	189953.918	3.896	18	3	5	5	9	4	4
SP18	DG18_02	1534809600	1000	10	2	8e-04	1	11	1	1	1534809600	120647.482	188672.672	4.4	15	3	5	5	9	4	4
SP18	DG18_02	1534809600	500	10	11	0.0012	1	11	1	1	1534809600	120647.482	188672.672	4.4	15	3	5	5	9	4	4
SP18	DG18_02	1534809600	1000	49	3	0	1	11	1	1	1534809600	120647.482	188672.672	4.4	15	3	5	5	9	4	4
SP18	DG18_02	1534809600	500	49	55	0	1	11	1	1	1534809600	120647.482	188672.672	4.4	15	3	5	5	9	4	4
SP18	DG18_02	1534809600	1000	53	314	0.0739	1	11	1	1	1534809600	120647.482	188672.672	4.4	15	3	5	5	9	4	4
SP18	DG18_02	1534809600	500	53	963	0.086	1	11	1	1	1534809600	120647.482	188672.672	4.4	15	3	5	5	9	4	4
SP18	DG18_02	1534809600	500	56	1	9e-04	1	11	1	1	1534809600	120647.482	188672.672	4.4	15	3	5	5	9	4	4
SP18	DG18_03	1535328000	1000	53	24	0.0036	1	11	1	1	1535328000	120157.105	188611.556	4.106	15	3	5	5	9	4	4
SP18	DG18_03	1535328000	500	53	34	0.0018	1	11	1	1	1535328000	120157.105	188611.556	4.106	15	3	5	5	9	4	4
SP18	DG18_04	1535328000	1000	10	1	6e-04	1	11	1	1	1535328000	119949.523	188803.678	4.179	5	6	5	5	9	4	7
SP18	DG18_04	1535328000	500	49	2	0	1	11	1	1	1535328000	119949.523	188803.678	4.179	5	6	5	5	9	4	7
SP18	DG18_04	1535328000	1000	53	197	0.0325	1	11	1	1	1535328000	119949.523	188803.678	4.179	5	6	5	5	9	4	7
SP18	DG18_04	1535328000	500	53	201	0.0122	1	11	1	1	1535328000	119949.523	188803.678	4.179	5	6	5	5	9	4	7
SP18	DG18_05	1536019200	1000	31	0	0	1	11	1	1	1536019200	121692.021	190164.245	2.735	6	6	5	5	9	4	7
SP18	DG18_05	1536019200	500	53	1	5e-04	1	11	1	1	1536019200	121692.021	190164.245	2.735	6	6	5	5	9	4	7
SP18	DG18_06	1534809600	1000	10	3	4e-04	1	11	1	1	1534809600	120458.565	188639.641	4.494	15	6	5	5	9	4	7
SP18	DG18_06	1534809600	1000	10	1	1e-04	1	11	1	1	1534809600	120458.565	188639.641	4.494	15	6	5	5	9	4	7
SP18	DG18_06	1534809600	500	10	1	2e-04	1	11	1	1	1534809600	120458.565	188639.641	4.494	15	6	5	5	9	4	7
SP18	DG18_06	1534809600	500	45	4	2e-04	1	11	1	1	1534809600	120458.565	188639.641	4.494	15	6	5	5	9	4	7
SP18	DG18_06	1534809600	500	49	4	0	1	11	1	1	1534809600	120458.565	188639.641	4.494	15	6	5	5	9	4	7
SP18	DG18_06	1534809600	1000	53	658	0.1301	1	11	1	1	1534809600	120458.565	188639.641	4.494	15	6	5	5	9	4	7
SP18	DG18_06	1534809600	500	53	301	0.0241	1	11	1	1	1534809600	120458.565	188639.641	4.494	15	6	5	5	9	4	7
SP18	DG18_07	1534896000	1000	31	0	0	1	11	1	1	1534896000	129883.279	193251.485	1.673	5	4	5	5	8	4	5
SP18	DG18_07	1534896000	500	31	0	0	1	11	1	1	1534896000	129883.279	193251.485	1.673	5	4	5	5	8	4	5
SP18	DG18_08	1535500800	1000	53	5	0.0012	1	11	1	1	1535500800	127308.328	192302.16	1.797	2	4	5	5	8	4	5
SP18	DG18_08	1535500800	500	53	5	2e-04	1	11	1	1	1535500800	127308.328	192302.16	1.797	2	4	5	5	8	4	5
SP18	DG18_09	1534809600	1000	31	0	0	1	11	1	1	1534809600	122248.341	189207.249	2.203	5	4	5	5	9	4	5
SP18	DG18_09	1534809600	500	53	1	1e-04	1	11	1	1	1534809600	122248.341	189207.249	2.203	5	4	5	5	9	4	5
SP18	DG18_10	1536278400	1000	53	3	0.0014	1	11	1	1	1536278400	112528.446	187106.641	2.779	2	2	5	5	10	4	3
SP18	DG18_10	1536278400	500	53	5	9e-04	1	11	1	1	1536278400	112528.446	187106.641	2.779	2	2	5	5	10	4	3
SP18	DG18_10	1536278400	500	56	2	0.001	1	11	1	1	1536278400	112528.446	187106.641	2.779	2	2	5	5	10	4	3
SP18	DG18_11	1536105600	1000	31	0	0	1	11	1	1	1536105600	119985.208	188619.905	3.244	2	2	5	5	9	4	3
SP18	DG18_11	1536105600	500	31	0	0	1	11	1	1	1536105600	119985.208	188619.905	3.244	2	2	5	5	9	4	3
SP18	DG18_12	1536192000	1000	31	0	0	1	11	1	1	1536192000	128735.439	193274.116	2.418	2	2	5	5	8	4	3
SP18	DG18_12	1536192000	500	53	19	0.0015	1	11	1	1	1536192000	128735.439	193274.116	2.418	2	2	5	5	8	4	3
SP18	DG18_13	1535500800	1000	31	0	0	1	11	1	1	1535500800	123387.051	188255.095	2.012	2	2	5	5	9	4	3
SP18	DG18_13	1535500800	500	53	3	4e-04	1	11	1	1	1535500800	123387.051	188255.095	2.012	2	2	5	5	9	4	3
SP18	DG18_14	1534896000	1000	53	1	6e-04	1	11	1	1	1534896000	122981.179	188200.135	1.782	2	2	5	5	9	4	3
SP18	DG18_14	1534896000	500	53	1	4e-04	1	11	1	1	1534896000	122981.179	188200.135	1.782	2	2	5	5	9	4	3
SP18	DG18_15	1536105600	500	13	4	1e-04	1	11	1	1	1536105600	118438.736	189716.714	3.926	2	2	5	5	9	4	3
SP18	DG18_15	1536105600	1000	23	1	0.001	1	11	1	1	1536105600	118438.736	189716.714	3.926	2	2	5	5	9	4	3
SP18	DG18_15	1536105600	1000	53	2	5e-04	1	11	1	1	1536105600	118438.736	189716.714	3.926	2	2	5	5	9	4	3
SP18	DG18_15	1536105600	500	53	9	7e-04	1	11	1	1	1536105600	118438.736	189716.714	3.926	2	2	5	5	9	4	3
SP18	DG18_16	1536192000	1000	53	4	5e-04	1	11	1	2	1536192000	110287.3962	188563.7806	-9.378317	15	7	5	5	10	4	8
SP18	DG18_16	1536192000	500	53	5	3e-04	1	11	1	2	1536192000	110287.3962	188563.7806	-9.378317	15	7	5	5	10	4	8
SP18	DG18_17	1536192000	1000	9	2	0.0014	1	11	1	2	1536192000	112166.7293	187190.9084	-12.323397	6	5	5	5	10	4	8
SP18	DG18_17	1536192000	500	53	1	4e-04	1	11	1	2	1536192000	112166.7293	187190.9084	-12.323397	6	5	5	5	10	4	8
SP18	DG18_17	1536192000	1000	53	5	9e-04	1	11	1	2	1536192000	112166.7293	187190.9084	-12.323397	6	5	5	5	10	4	8
SP18	DG18_19	1536192000	1000	9	2	0.002	1	11	1	2	1536192000	110506.0614	188335.062	-9.730884	18	5	5	5	10	4	8
SP18	DG18_19	1536192000	1000	15	1	0.5272	1	11	1	2	1536192000	110506.0614	188335.062	-9.730884	18	5	5	5	10	4	8
SP18	DG18_19	1536192000	1000	27	1	0.0207	1	11	1	2	1536192000	110506.0614	188335.062	-9.730884	18	5	5	5	10	4	8
SP18	DG18_19	1536192000	1000	53	13	0.0012	1	11	1	2	1536192000	110506.0614	188335.062	-9.730884	18	5	5	5	10	4	8
SP18	DG18_19	1536192000	500	53	32	0.0026	1	11	1	2	1536192000	110506.0614	188335.062	-9.730884	18	5	5	5	10	4	8
SP18	DG18_20	1536192000	1000	31	0	0	1	11	1	2	1536192000	127345.9837	192363.0993	0.790433	15	7	5	5	8	4	8
SP18	DG18_20	1536192000	500	53	1	2e-04	1	11	1	2	1536192000	127345.9837	192363.0993	0.790433	15	7	5	5	8	4	8
SP18	DG18_21	1536192000	1000	31	0	0	1	11	1	2	1536192000	123933.6729	188245.7231	-6.623716	18	5	5	5	8	4	6
SP18	DG18_21	1536192000	500	31	0	0	1	11	1	2	1536192000	123933.6729	188245.7231	-6.623716	18	5	5	5	8	4	6
SP18	DG18_21	1536192000	1000	31	0	0	1	11	1	2	1536192000	123933.6729	188245.7231	-6.623716	18	5	5	5	8	4	6
SP18	DG18_21	1536192000	500	31	0	0	1	11	1	2	1536192000	123933.6729	188245.7231	-6.623716	18	5	5	5	8	4	6
SP18	DG18_23	1536192000	500	11	2	0	1	11	1	2	1536192000	0	0	0	NA	NA	NA	NA	NA	NA	6
SP18	DG18_23	1536192000	1000	53	2	0.0014	1	11	1	2	1536192000	0	0	0	NA	NA	NA	NA	NA	NA	6
SP18	DG18_23	1536192000	500	53	7	0.0014	1	11	1	2	1536192000	0	0	0	NA	NA	NA	NA	NA	NA	6
SP18	DG18_24	1536192000	1000	31	0	0	1	11	1	2	1536192000	127694.6721	192767.5498	2.687866	18	5	5	5	8	4	6
SP18	DG18_24	1536192000	500	31	0	0	1	11	1	2	1536192000	127694.6721	192767.5498	2.687866	18	5	5	5	8	4	6
SP18	DG18_25	1536192000	1000	31	0	0	1	11	1	2	1536192000	126483.7477	189531.3181	-3.147288	18	5	5	5	8	4	6
SP18	DG18_25	1536192000	500	53	1	9e-04	1	11	1	2	1536192000	126483.7477	189531.3181	-3.147288	18	5	5	5	8	4	6
SP18	DG18_28	1536192000	1000	53	3	0.0014	1	11	1	2	1536192000	127048.7354	191115.9766	-1.560265	NA	1	5	5	8	4	1
SP18	DG18_28	1536192000	500	53	9	0.0013	1	11	1	2	1536192000	127048.7354	191115.9766	-1.560265	NA	1	5	5	8	4	1
SP18	DG18_29	1536192000	500	49	1	0	1	11	1	2	1536192000	129488.7309	193356.5917	9.799166	18	1	5	5	8	4	1
SP18	DG18_29	1536192000	500	53	6	0.0016	1	11	1	2	1536192000	129488.7309	193356.5917	9.799166	18	1	5	5	8	4	1
SP18	DG18_29	1536192000	1000	53	12	0.0031	1	11	1	2	1536192000	129488.7309	193356.5917	9.799166	18	1	5	5	8	4	1
SP18	DG18_30	1536192000	500	53	1	7e-04	1	11	1	2	1536192000	121384.9187	189482.3482	-14.045467	18	1	5	5	9	4	1
SP18	DG18_30	1536192000	1000	53	2	0.0011	1	11	1	2	1536192000	121384.9187	189482.3482	-14.045467	18	1	5	5	9	4	1
SP19	DG19_01	1568937600	1000	25	4	0.0032	2	12	4	1	1568937600	120274.75	188594.559	4.6	9	3	5	5	9	4	NA
SP19	DG19_01	1568937600	500	25	1	5e-04	2	12	4	1	1568937600	120274.75	188594.559	4.6	9	3	5	5	9	4	NA
SP19	DG19_01	1568937600	500	13	2	0	2	12	4	1	1568937600	120274.75	188594.559	4.6	9	3	5	5	9	4	NA
SP19	DG19_01	1568937600	500	52	1	0	2	12	4	1	1568937600	120274.75	188594.559	4.6	9	3	5	5	9	4	NA
SP19	DG19_02	1568073600	1000	52	252	0.0574	2	12	4	1	1568073600	120848.798	188829.519	4.274	9	6	5	5	9	4	NA
SP19	DG19_02	1568073600	500	52	277	0.0253	2	12	4	1	1568073600	120848.798	188829.519	4.274	9	6	5	5	9	4	NA
SP19	DG19_02	1569283200	500	52	8	0.0012	2	12	4	1	1568073600	120848.798	188829.519	4.274	9	6	5	5	9	4	NA
SP19	DG19_02	1568073600	1000	10	2	6e-04	2	12	4	1	1568073600	120848.798	188829.519	4.274	9	6	5	5	9	4	NA
SP19	DG19_02	1568073600	500	10	2	0	2	12	4	1	1568073600	120848.798	188829.519	4.274	9	6	5	5	9	4	NA
SP19	DG19_02	1568073600	500	44	2	0	2	12	4	1	1568073600	120848.798	188829.519	4.274	9	6	5	5	9	4	NA
SP19	DG19_02	1568073600	1000	49	6	0	2	12	4	1	1568073600	120848.798	188829.519	4.274	9	6	5	5	9	4	NA
SP19	DG19_02	1568073600	500	49	27	0	2	12	4	1	1568073600	120848.798	188829.519	4.274	9	6	5	5	9	4	NA
SP19	DG19_03	1568073600	1000	52	80	0.0094	2	12	4	1	1568073600	129060.401	193141.284	4.202	9	3	5	5	8	4	NA
SP19	DG19_03	1568073600	500	52	85	0.0038	2	12	4	1	1568073600	129060.401	193141.284	4.202	9	3	5	5	8	4	NA
SP19	DG19_03	1568073600	500	10	8	2e-04	2	12	4	1	1568073600	129060.401	193141.284	4.202	9	3	5	5	8	4	NA
SP19	DG19_03	1568073600	500	13	2	2e-04	2	12	4	1	1568073600	129060.401	193141.284	4.202	9	3	5	5	8	4	NA
SP19	DG19_03	1568073600	500	49	8	0	2	12	4	1	1568073600	129060.401	193141.284	4.202	9	3	5	5	8	4	NA
SP19	DG19_04	1568937600	1000	52	200	0.0757	2	12	4	1	1568937600	120419.841	188531.693	4.484	9	6	5	5	9	4	NA
SP19	DG19_04	1568937600	500	52	177	0.0269	2	12	4	1	1568937600	120419.841	188531.693	4.484	9	6	5	5	9	4	NA
SP19	DG19_04	1568937600	1000	10	1	8e-04	2	12	4	1	1568937600	120419.841	188531.693	4.484	9	6	5	5	9	4	NA
SP19	DG19_04	1568937600	500	49	6	0	2	12	4	1	1568937600	120419.841	188531.693	4.484	9	6	5	5	9	4	NA
SP19	DG19_05	1568937600	1000	52	195	0.0606	2	12	4	1	1568937600	120053.828	188674.867	4.407	9	6	5	5	9	4	NA
SP19	DG19_05	1568937600	500	52	99	0.0139	2	12	4	1	1568937600	120053.828	188674.867	4.407	9	6	5	5	9	4	NA
